Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
12338,Seaman 2: Peking Genjin Ikusei Kit,PS2,2007.0,Simulation,Sega,0.0,0.0,0.06,0.0,0.06,no_data
12339,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,DS,2008.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data
12340,Bionicle Heroes,DS,2006.0,Shooter,Eidos Interactive,0.06,0.0,0.0,0.0,0.06,"Cet article ne cite pas suffisamment ses sources (octobre 2019).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
12341,Ratchet & Clank Collection,PSV,2014.0,Action,Sony Computer Entertainment,0.0,0.05,0.0,0.01,0.06,"The Ratchet and Clank Trilogy
Logo du jeu.
Développeur
Insomniac Games (jeux originaux)
Idol Minds (PS3)
Mass Media (PS Vita)
Éditeur
Sony Computer Entertainment
Compositeur
David Bergeaud
Date de sortie
PlayStation 3 6 juin 2012
28 août 2012
6 septembre 2012
PlayStation Vita
2 juillet 2014
29 juillet 2014
Franchise
Ratchet & Clank
Genre
Plates-formes
Mode de jeu
Un joueur
Plateforme
PlayStation 3, PlayStation Vita
Évaluation
PEGI : 7 ?
Site web
www.ratchetandclank.com/es_ES/index.htm
modifier - modifier le code - modifier Wikidata"
12342,The Pinball of the Dead,GBA,2002.0,Misc,Sega,0.05,0.02,0.0,0.0,0.06,"The Pinball of the Dead
Développeur
Wow Entertainment
Éditeur
Sega
THQ
Date de sortie
AN 18 juin 2002
JAP 4 juillet 2002
Genre
Flipper
Mode de jeu
Solo
Plateforme
Game Boy Advance
modifier - modifier le code - modifier Wikidata"
12343,Growlanser IV: Over Reloaded,PSP,2011.0,Role-Playing,Atlus,0.0,0.0,0.06,0.0,0.06,no_data
12344,Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,"Arc the Lad
End of Darkness
Développeur
Cattle Call
Éditeur
JAP Sony Computer Entertainment
AN Namco
Date de sortie
JAP 3 novembre 2004
AN 14 juin 2005
Franchise
Arc the Lad (en)
Genre
Action-RPG
Mode de jeu
Solo
Plateforme
PlayStation 2
modifier - modifier le code - modifier Wikidata"
12345,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,Action,Ubisoft,0.05,0.02,0.0,0.0,0.06,"Tom Clancy's
Splinter Cell
Pandora Tomorrow
Développeur
Ubisoft Shanghai (mode solo)
Ubisoft Milan (niveaux)
Ubisoft Annecy (multijoueur)
Éditeur
Ubisoft
Gameloft (mobile)
Scénariste
J. T. Petty
Compositeur
Guy Dubuc
Jack Wall
Marc Lessart
Producteur
Domitille Doat-Le Bigot
Date de sortie
Xbox
AN : 23 mars 2004
EUR : 26 mars 2004
JAP : 7 avril 20051
[afficher]
Autres supports:











Genre
Jeu d'infiltration
Mode de jeu
Un joueur, multijoueur (2 à 4)
Plateforme
Ordinateur(s) :
Microsoft Windows
Console(s) :
GameCube, PlayStation 2, PlayStation 3, Xbox
Console(s) portable(s) :
Game Boy Advance
Téléphone(s) mobile(s) :
téléphone mobile
Langue
Multilingue
Moteur
Unreal Engine 2
Évaluation
PEGI : 12+ ?
Tom Clancy's Splinter Cell
Splinter Cell (2002) Chaos Theory (2005)
modifier - modifier le code - modifier Wikidata"
12346,The King of Route 66,PS2,2003.0,Racing,Sega,0.03,0.02,0.0,0.01,0.06,no_data
12347,Sherlock Holmes: Crimes & Punishments,X360,2014.0,Adventure,Focus Home Interactive,0.03,0.03,0.0,0.01,0.06,"Mithra sacrifiant le Taureau (100-200 apr. J.-C.), exposé au Louvre-Lens."
12348,Bubble Bobble also featuring Rainbow Islands,PS,1995.0,Puzzle,Acclaim Entertainment,0.04,0.02,0.0,0.0,0.06,"afficher
Cette section ne cite pas suffisamment ses sources (avril 2019). "
12349,Intellivision Lives!,GC,2004.0,Misc,Crave Entertainment,0.05,0.01,0.0,0.0,0.06,no_data
12350,Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005.0,Role-Playing,LucasArts,0.01,0.04,0.0,0.01,0.06,no_data
12351,Panzer Tactics,DS,2007.0,Strategy,10TACLE Studios,0.06,0.0,0.0,0.0,0.06,no_data
12352,Pro Yaky? Spirits 2013,PSV,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,no_data
12353,Robotica,SAT,1994.0,Shooter,Sega,0.0,0.0,0.06,0.0,0.06,no_data
12354,Deathrow: Underground Team Combat,XB,2002.0,Sports,Ubisoft,0.05,0.01,0.0,0.0,0.06,no_data
12355,Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,Groove Games,0.05,0.01,0.0,0.0,0.06,no_data
12356,R-Types,PS,1998.0,Shooter,Virgin Interactive,0.04,0.02,0.0,0.0,0.06,no_data
12357,Star Fighter,PS,1995.0,Shooter,Telstar,0.04,0.02,0.0,0.0,0.06,no_data
12358,Kuukan * Zukei: Hirameki Training - KuuTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.06,0.0,0.06,no_data
12359,Osu! Tatakae! Ouendan,DS,2005.0,Misc,Nintendo,0.0,0.0,0.06,0.0,0.06," [masquer]
v · m
La série Ōendan
Osu! Tatakae! Ōendan Elite Beat Agents Moero! Nekketsu Rhythm Damashii Osu! Tatakae! Ōendan 2
Articles connexes : iNiS"
12360,Dissidia: Final Fantasy Universal Tuning,PSP,2009.0,Fighting,Square Enix,0.0,0.0,0.06,0.0,0.06,no_data
12361,Game Center CX: 3-Choume no Arino,3DS,2014.0,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data
12362,Age of Empires Online,PC,2011.0,Strategy,Microsoft Game Studios,0.01,0.04,0.0,0.01,0.06,"Age of Empires Online
Développeur
Robot Entertainment
Gas Powered Games
Éditeur
Microsoft Game Studios (PC)
Date de sortie
16 août 2011
Date de fin
9 juillet 2014
Genre
Stratégie temps réel
Jeu en ligne massivement multijoueur
Mode de jeu
Multijoueur
Plateforme
Microsoft Windows XP, Vista & Windows 7
Langue
Multilingue
Moteur
Havok
Version
4.0.0.6148
Évaluation
PEGI 12
Site web
www.ageofempiresonline.com
Age of Empires
Age of Empires III (2005) Age of Empires: Castle Siege (2014)
modifier - modifier le code - modifier Wikidata"
12363,Alien Syndrome,Wii,2007.0,Role-Playing,Sega,0.06,0.0,0.0,0.0,0.06,"Alien Syndrome
Développeur
Sega
Sanritsu (NES)
SIMS Co. (GG)
Éditeur
Sega
JAP Sunsoft (NES)
AN Tengen (NES)
Date de sortie
1987
Franchise
Alien Syndrome (d)
Genre
Run and gun
Mode de jeu
Solo, multijoueur
Plateforme
Arcade :
Borne d'arcade
Ordinateur(s) :
Amiga, Atari ST, Commodore 64, DOS, MSX, X68000, ZX Spectrum
Console(s) :
Master System, NES
Console(s) portable(s) :
Game Gear
modifier - modifier le code - modifier Wikidata"
12364,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011.0,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data
12365,The Legend of Heroes: Trails in the Sky Second Chapter,PSP,2007.0,Role-Playing,Falcom Corporation,0.0,0.0,0.06,0.0,0.06,"The Legend of Heroes: Trails
Genre
Jeu vidéo de rôle
Développeur
Falcom
Éditeur
Falcom (Japon)
Xseed Games (AN)
NIS America (AN)
Premier jeu
2004 : Trails in the Sky
Dernier jeu
2022 : Kuro no Kiseki II
Plate-forme
Microsoft Windows, PlayStation 3, PlayStation 4, PlayStation Portable, PlayStation Vita, Nintendo Switch, PlayStation 5
Ventes
7 000 000
Site web
www.falcom.co.jp/kiseki/ (ja)
modifier - modifier le code - modifier Wikidata"
12366,Challenge Me: Brain Puzzles,DS,2009.0,Puzzle,Oxygen Interactive,0.06,0.0,0.0,0.0,0.06,no_data
12367,Legend of Kay,DS,2010.0,Action,JoWood Productions,0.06,0.0,0.0,0.0,0.06,"Legend of Kay
Développeur
Neon Studios
Éditeur
JoWooD Entertainment
Compositeur
Jake Kaufman
Date de sortie
2005
Genre
Action-aventure
Mode de jeu
Solo
Plateforme
PlayStation 2, Nintendo DS, PlayStation 3, PlayStation 4, Wii U, Windows, Mac OS, Xbox 360
Langue
Anglais, français, italien, allemand, espagnol
Moteur
RenderWare
modifier - modifier le code - modifier Wikidata"
12368,Mystic Heroes,PS2,2002.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,"Mystic Heroes
Développeur
Shade Inc.
Éditeur
Koei
THQ (Europe)
Date de sortie
2002
Genre
Beat them all
Mode de jeu
1 à 4 joueurs
Plateforme
GameCube, PlayStation 2, Game Boy Advance
Évaluation
PEGI : 12+ ?
modifier - modifier le code - modifier Wikidata"
12369,From The Abyss,DS,2008.0,Role-Playing,Nobilis,0.06,0.0,0.0,0.0,0.06,"From the Abyss
Développeur
Sonic Powered
Éditeur
JAP Sonic Powered
AN Aksys Games
EUR Nobilis
Date de sortie
JAP 17 janvier 2008
AN 26 août 2008
EUR 20 mars 2009
Genre
Dungeon crawler
Mode de jeu
Solo, multijoueur
Plateforme
Nintendo DS
Site web
www.sonicpowered.co.jp/abyss
modifier - modifier le code - modifier Wikidata"
12370,The Amazing Spider-Man 2 (2014),3DS,2014.0,Action,Activision,0.03,0.03,0.0,0.0,0.06,no_data
12371,Tron 2.0: Killer App,GBA,2004.0,Action,Disney Interactive Studios,0.04,0.02,0.0,0.0,0.06,"Tron 2.0
Développeur
Monolith Productions
Climax LA (Xbox)
Digital Eclipse (GBA)
Lavastorm Analytics (mobile)
Éditeur
Buena Vista Interactive
Walt Disney Internet Group (mobile)
Réalisateur
Frank Rooke
Date de sortie
PC
AN : 26 août 2003
EUR : 19 septembre 2003

OS X
EUR : 14 novembre 2003
AN : 1er juin 2004
Genre
Jeu de tir à la première personne
Mode de jeu
Un joueur, Multijoueur
Plateforme
Mac OS, Windows, Game Boy Advance, téléphone mobile
Langue
Français
Moteur
Lithtech Triton (version améliorée du Lithtech Jupiter)
Version
1.0421
Évaluation
ESRB : T ?
PEGI : 12+ ?
modifier - modifier le code - modifier Wikidata"
12372,Samurai Shodown Anthology,Wii,2008.0,Fighting,Ignition Entertainment,0.06,0.0,0.0,0.0,0.06,"Samurai Shodown Anthology
Développeur
SNK / SNK Playmore
Éditeur
SNK Playmore
Date de sortie
24 juillet 2008
Genre
Jeu de combat
Mode de jeu
Solo
Plateforme
PlayStation 2, PlayStation Portable, Wii
Évaluation
PEGI 12 (d)
Site web
game.snk-corp.co.jp/official/samurai_6ban
modifier - modifier le code - modifier Wikidata"
12373,Mega Minis Volume 3,PSP,2011.0,Misc,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.06,no_data
12374,Jurassic Park III: Park Builder,GBA,2001.0,Simulation,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,"↑ (en)« Localisations du jeu. » [archive], sur GameSpot
↑ Romendil, Test du jeu Jurassic Park 3: Park Builder [archive], 23 octobre 2001, Jeuxvideo.com."
12375,Mario vs. Donkey Kong: Tipping Stars,3DS,2015.0,Puzzle,Nintendo,0.0,0.0,0.06,0.0,0.06,"Mario vs. Donkey Kong
Tipping Stars
Développeur
Nintendo Software Technology
Éditeur
Nintendo
Début du projet
2014
Date de sortie
AN : 5 mars 2015
JAP : 19 mars 2015
EUR : 20 mars 2015
Genre
Réflexion
Mode de jeu
Un joueur
Plateforme
Nintendo 3DS, Wii U
Langue
Multilingue
Version
1.0.1.
Évaluation
ESRB : E ?
PEGI : 3 ?
Site web
Site français officiel de la version Wii U
Site français officiel de la version 3DS
Mario vs. Donkey Kong et Mario vs. Donkey Kong
Mario vs. Donkey Kong : Pagaille à Mini-Land ! (2011) -
modifier - modifier le code - modifier Wikidata"
12376,Unchained Blades,PSP,2011.0,Role-Playing,FuRyu,0.0,0.0,0.06,0.0,0.06,no_data
12377,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data
12378,Di-Gata Defenders,DS,2008.0,Role-Playing,Game Factory,0.06,0.0,0.0,0.0,0.06,no_data
12379,Star Trek: Tactical Assault,DS,2006.0,Strategy,Ubisoft,0.05,0.01,0.0,0.0,0.06,"Star Trek
Tactical Assault
Développeur
Quicksilver Software
Éditeur
Bethesda Softworks
Compositeur
Jason Graves (en)
Date de sortie
14 novembre 2006
Genre
Tactique en temps réel
Mode de jeu
Multijoueur, solo
Plateforme
Nintendo DS, PlayStation Portable
modifier - modifier le code - modifier Wikidata"
12380,Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data
12381,Warhammer: Battle For Atluma,PSP,2006.0,Action,Namco Bandai Games,0.05,0.0,0.0,0.01,0.06,"Warhammer
Battle for Atluma
Développeur
JV Games
Éditeur
Namco Bandai Games
Date de sortie
14 novembre 2006
Genre
Jeu de cartes à collectionner
Plateforme
PlayStation Portable
modifier - modifier le code - modifier Wikidata"
12382,Sudoku Ball Detective,DS,2009.0,Puzzle,Playlogic Game Factory,0.06,0.0,0.0,0.0,0.06,no_data
12383,LEGO Bionicle,GBA,2001.0,Platform,LEGO Media,0.04,0.02,0.0,0.0,0.06,"Bohrok
8560 Pahrak
8561 Nuhvok
8562 Gahlok
8563 Tahnok
8564 Lehvak
8565 Kohrak
Bohrok Va
8550 Gahlok Va
8551 Kohrak Va
8552 Lehvak Va
8553 Pahrak Va
8554 Tahnok Va
8555 Nuhvok Va
Toa Nuva
8566 Onua Nuva
8567 Lewa Nuva
8568 Pohatu Nuva
8570 Gali Nuva
8571 Kopaka Nuva
8572 Tahu Nuva
Titans
8556 Boxor
8557 Exo-Toa
8558 Cahdok & Gahdok
Edition spéciale
10023 Bionicle Master Builder"
12384,Power Shovel,PS,2000.0,Action,JVC,0.03,0.02,0.0,0.0,0.06,no_data
12385,Blur,PC,2010.0,Racing,Activision,0.01,0.04,0.0,0.01,0.06,"Blur
Damon Albarn, Graham Coxon, Alex James, et Dave Rowntree.
Informations générales
Autre nom Seymour
Pays d'origine Royaume-Uni
Genre musical Rock alternatif, Britpop, rock indépendant
Années actives 1989–2003, depuis 2009
Labels Food Records, SBK, Parlophone, EMI, Warner Bros.
Site officiel www.blur.co.uk
Composition du groupe
Membres Damon Albarn
Alex James
Dave Rowntree
Graham Coxon
Logo de Blur.
modifier"
12386,Generator Rex: Agent of Providence,X360,2011.0,Action,Activision,0.05,0.01,0.0,0.0,0.06,"↑ miniblob, Test du jeu Generator Rex: Agent of Providence (Wii) [archive], 11 novembre 2011, Jeuxvideo.com.
↑ miniblob, Test du jeu Generator Rex: Agent of Providence (3DS) [archive], 15 novembre 2011, Jeuxvideo.com."
12387,A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,1995.0,Simulation,Pack-In-Video,0.0,0.0,0.06,0.0,0.06,no_data
12388,Spy Games: Elevator Mission,Wii,2007.0,Shooter,Tommo,0.06,0.0,0.0,0.0,0.06,no_data
12389,Strike Force Bowling,GC,2005.0,Sports,Crave Entertainment,0.05,0.01,0.0,0.0,0.06,no_data
12390,Song of the Deep,PS4,2016.0,Action,Insomniac Games,0.05,0.0,0.0,0.01,0.06,"Song of the Deep
Logo du jeu.
Développeur
Insomniac Games
Éditeur
GameStop
Distributeur
GameStop (vente au détail : PS4, XBO)
Scénariste
GameStop (vente au détail : PS4, XBO)
Compositeur
Jonathan Wandag
Date de sortie
Windows1
INT : 12 juillet 2016

PlayStation 41
USA : 12 juillet 2016
BRA : 12 juillet 2016
AUS : 19 juillet 2016
EUR : 19 juillet 2016
NZL : 19 juillet 2016

Xbox One1
USA : 12 juillet 2016
AUS : 19 juillet 2016
BRA : 19 juillet 2016
EUR : 19 juillet 2016
NZL : 19 juillet 2016
Genre
Metroidvania
Mode de jeu
Solo
Plateforme
Windows, PlayStation 4 (dont PSN), Xbox One (dont XBLA)
Langue
Multilingue
Évaluation
ESRB : E10+ ?
PEGI : 7 ?
Site web
Song of the Deep
modifier - modifier le code - modifier Wikidata"
12391,Earth Defense Force 2017 Portable,PSV,2012.0,Action,D3Publisher,0.0,0.0,0.06,0.0,0.06,no_data
12392,Atelier Iris 2: The Azoth Of Destiny,PS2,2005.0,Role-Playing,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,"Atelier Iris 2
The Azoth of Destiny
Développeur
Gust
Éditeur
Gust (Japon)
Nippon Ichi Software (États-Unis)
Koei (Europe)
Date de sortie
Japon : 26 mai 20051
États-Unis 25 avril 20061
Europe : à partir du 8 septembre 20062
France : 29 septembre 20061
Genre
Jeu de rôle
Mode de jeu
Solo uniquement
Plateforme
PlayStation 2
Langue
- Japonais en version originale
- Version anglaise
Évaluation
ESRB : E10+ ?
Site web
www.gust.co.jp/products/a7/index.htm
Atelier
Atelier Iris: Eternal Mana Atelier Iris 3: Grand Phantasm
modifier - modifier le code - modifier Wikidata"
12393,There,PS,2002.0,Simulation,Infogrames,0.03,0.02,0.0,0.0,0.06,"There
Développeur
Makena Technologies
Éditeur
Makena Technologies
Date de sortie
9 janvier 2003
Genre
Monde virtuel
Mode de jeu
Multijoueur
Plateforme
Windows, Mac
Version
V2.45 (v14,136)
modifier - modifier le code - modifier Wikidata"
12394,Atari's Greatest Hits: Volume 2,DS,2011.0,Misc,Atari,0.06,0.0,0.0,0.0,0.06,no_data
12395,Chuck E. Cheese's Playhouse,DS,2010.0,Misc,UFO Interactive,0.06,0.0,0.0,0.0,0.06,no_data
12396,Tokimeki no Houkago,PS,1998.0,Misc,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,no_data
12397,Championship Surfer,PS,2000.0,Sports,Mattel Interactive,0.03,0.02,0.0,0.0,0.06,"Championship Surfer
Développeur
Krome Studios
Éditeur
Mattel Interactive
Date de sortie
6 décembre 2000 (États-Unis)
10 août 2001 (France)
Genre
Sport (surf)
Mode de jeu
1 à 4 joueurs
Plateforme
Dreamcast, PlayStation, Windows
modifier - modifier le code - modifier Wikidata"
12398,Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,0.05,0.0,0.01,0.06,"↑ (en) « Télécharger la démo de UT3 (anglais) » [archive], sur fileplanet.com.
↑
a et b (en) « Unreal Tournament III », PC Zone, mai 2007.
↑ (en) BeyondUnreal - Covering Unreal Tournament 2004, Unreal Tournament 3 & Gears of War [archive], Beyond Unreal.
↑ (en) Andrew Burnes, « Epic Considers Automatching For UT2007 PC Servers - Voodoo Extreme », sur IGN, 30 novembre 2006.
↑ (en) Brandon Sandman Bell, « DirectX 10 Preview: The Future of PC Graphics and Gaming », sur FiringSquad.com, 27 octobre 2006.
↑ (en) « Unreal Engine 3 integrates AGEIA PhysX processor support », sur AGEIA, 22 mars 2006.
↑ (en) « About Unreal Engine 3.0 », sur UnrealTechnology.com.
↑ (fr) « Unreal tournament 3 » [archive], sur jeuvinux.net, 15 mai 2007.
↑ (en) « Finger info for icculus@icculus.org... » [archive], sur icculus.org.
↑ (fr) « Démo jouable de Unreal Tournament III » [archive], sur Jeuxvideo.com, 15 octobre 2007.
↑ (en) Eric Twelker, « Steam Welcomes Epic Games », sur Steam, 17 mars 2008.
↑ (fr) Gaël Fouquet, « E3: UT 3 exclusif sur PS3 en 2007 » [archive], sur Gamekult, 11 juillet 2007.
↑ (en) Jeff Haynes, « Unreal Tournament III: Titan Pack Review » [archive], sur IGN, 1er avril 1999.
↑ (en) Jim Rossignol, « Unreal Tournament III : Frag franchise forever. » [archive], sur Eurogamer, 22 novembre 2007.
↑ Frédéric Luu, « Test :Unreal Tournament III » [archive], sur Gamekult, 26 novembre 2007.
↑ (en) Jeff Gerstmann, « Unreal Tournament III Review » [archive], sur GameSpot, 21 novembre 2007.
↑ (en) Charles Onyett, « Unreal Tournament III Review : The most beautiful pelvic thrusts yet. » [archive], sur IGN, 21 novembre 2007.
↑ Dinowan, « Test :Unreal Tournament III » [archive], sur Jeuxvideo.com, 26 novembre 2007.
↑ Cyd, « Unreal Tournament III », Joystick, no 201, noël 2007, p. 48-51 (ISSN 1145-4806).
↑ (en) « Unreal Tournament III » [archive], sur Metacritic.
↑ (en) « Unreal Tournament III » [archive], sur MobyGames.
↑ (en) « Unreal Tournament III » [archive], sur GameRankings.
↑ (en) Tim Ingham, « UT3 and Stranglehold hit 1m sales » [archive], sur mcvuk.com, 12 mars 2008."
12399,Monster Garage,XB,2004.0,Strategy,Activision Value,0.05,0.01,0.0,0.0,0.06,"↑ (en) Fansite officiel de Brett Wagner, aka « Big Schwag » [archive] (404)"
12400,Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,WiiU,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,no_data
12401,The Next BIG Thing,PC,2011.0,Adventure,Focus Home Interactive,0.0,0.05,0.0,0.01,0.06,"Cet article est une ébauche concernant le jeu vidéo.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
12402,Tecmo Classic Arcade,XB,2005.0,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06,no_data
12403,2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005.0,Misc,Sega,0.04,0.02,0.0,0.0,0.06,no_data
12404,Valentino Rossi: The Game,PS4,2016.0,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,0.06,"Valentino Rossi
The Game
Développeur
Milestone
Éditeur
Milestone
Date de sortie
INT : 16 juin 2016
Franchise
MotoGP (d)
Genre
Course
Mode de jeu
Solo, multijoueur
Plateforme
PlayStation 4, PC, Xbox One
Langue
Anglais, français, italien, allemand, espagnol, portugais brésilien, japonais
Site web
valentinorossithegame.com
modifier - modifier le code - modifier Wikidata"
12405,Monkey Island: Special Edition Collection,X360,2011.0,Adventure,Activision,0.0,0.05,0.0,0.01,0.06,no_data
12406,Mad Maestro!,PS2,2001.0,Misc,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,no_data
12407,A-Train: City Simulator,3DS,2014.0,Simulation,ArtDink,0.0,0.0,0.06,0.0,0.06,no_data
12408,Densha De Go! 3 Tsuukinhen,PS2,2001.0,Simulation,Taito,0.0,0.0,0.06,0.0,0.06,"Densha de Go!
Genre
Simulation ferroviaire
Développeur
Taito, AI, CyberFront, Ongakukan, TOSE, Square Enix
Éditeur
Taito, CyberFront, SNK, Ongakukan, Square Enix
Premier jeu
1997 : Densha de Go!
Plate-forme
Borne d'arcade, Dreamcast, Game Boy Color, Neo-Geo Pocket Color, Nintendo 64, Nintendo DS, PlayStation, PlayStation 2, PlayStation Portable, Saturn, Wii, Windows, WonderSwan
Site web
denshadego.net
modifier - modifier le code - modifier Wikidata"
12409,Biker Mice From Mars,PS2,2006.0,Racing,Game Factory,0.03,0.02,0.0,0.01,0.06,"La découverte (Rock and Ride !)
Les Plutarkiens (1)
Les Plutarkiens (2)
La décharge
La grande moto
L'amitié (Test of Friendship)
La fille masquée (The Masked Motorcyclist)
Les abîmes
La route
Souvenir - Souvenir (A Scent, a Memory, a Far Distant Cheese)
Les doigts d'acier (Steelfinger)
Coup de froid (Chill Zone)
Vive la musique
La pierre brisée (Stone Broke)
Voyage vers le merveilleux
Le maniaque
Le vol du siècle
Retour sur Mars (1) (Back to Mars, Part 1)
Retour sur Mars (2) (Back to Mars, Part 2)
Retour sur Mars (3) (Back to Mars, Part 3)
Coup de Chance (Last Stand at Last Chance)
Le tribunal (The Tribunal)
La grande aventure
Le sauvetage du garage
Le piège
La grande épreuve
L'inquisition
Le criminel de l'année (Villain of the Year)
Coup de folie
Les démolisseurs
Abracadabra
Le voyage
La loi de la force
Vive le danger
Le médecin fou
Un piège de plus
Le lac
La victoire
Le sexe faible
La condamnation
Exterminateur
Les troupes d'élite
C'est la vie
La guerre des poubelles (Garbage Wars)
Les motos rebelles
Les loubards
En famille
Un petit tour au tribunal
Visite guidée au Pôle Nord
Les motards chevaliers de la table ronde (1) (Biker Knights of the Round Table, Part 1)
Les motards chevaliers de la table ronde (2) (Biker Knights of the Round Table, Part 2)
L'abîme
La réalité virtuelle (Virtual Unreality)
Le grand problème
Une école d'élite
Les joueurs
Le musée
Aucune souris ne m'a jamais fait ça
Une poursuite mouvementée
Un régime pénible
Limburger fait encore des siennes
Il était une fois sur Mars (1) (Once Upon a Time on Mars, Part 1)
Il était une fois sur Mars (2) (Once Upon a Time on Mars, Part 2)
Il était une fois sur Mars (3) (Once Upon a Time on Mars, Part 3)
En avant : à fond les manettes"
